x,Stream,stream,Season,num,d,date,time,new.time,dt,station,temp,oxy,light,bp,z,dtime,bpcalc,sondemetabmodel
,TIP,River,Spring,208,NA,5/5/2023,5:13:00,35.3,5/5/2023 5:13,up,13.769,9.691043547,763.7247,0,0.81,(05/05/23 05:13:00),741.2349417,10.17489407
,TIP,River,Spring,209,NA,5/5/2023,5:23:00,35.4,5/5/2023 5:23,up,13.752,9.647521774,763.79836,0,0.81,(05/05/23 05:23:00),741.3051197,10.1513491
,TIP,River,Spring,210,NA,5/5/2023,5:33:00,35.6,5/5/2023 5:33,up,13.752,9.601260887,763.94822,0,0.81,(05/05/23 05:33:00),741.4505664,10.12782819
,TIP,River,Spring,211,NA,5/5/2023,5:43:00,35.8,5/5/2023 5:43,up,13.726,9.569630443,764.02442,0,0.81,(05/05/23 05:43:00),741.5225135,10.10433224
,TIP,River,Spring,212,NA,5/5/2023,5:53:00,35.9,5/5/2023 5:53,up,13.734,9.530815222,764.09808,0,0.81,(05/05/23 05:53:00),741.5946223,10.08085995
,TIP,River,Spring,213,NA,5/5/2023,6:03:00,36.1,5/5/2023 6:03,up,13.726,9.495407611,764.17428,0,0.81,(05/05/23 06:03:00),741.6679598,10.05740952
,TIP,River,Spring,214,NA,5/5/2023,6:13:00,36.3,5/5/2023 6:13,up,13.7,9.450703805,764.24794,0,0.81,(05/05/23 06:13:00),741.7374406,10.03398426
,TIP,River,Spring,215,NA,5/5/2023,6:23:00,36.4,5/5/2023 6:23,up,13.665,9.408851903,764.17428,0.122072175,0.81,(05/05/23 06:23:00),741.6632443,10.01058747
,TIP,River,Spring,216,NA,5/5/2023,6:33:00,36.6,5/5/2023 6:33,up,13.621,9.357925951,764.09808,3.143358511,0.81,(05/05/23 06:33:00),741.5858867,9.987259694
,TIP,River,Spring,217,NA,5/5/2023,6:43:00,36.8,5/5/2023 6:43,up,13.604,9.321462976,764.17428,3.143358511,0.81,(05/05/23 06:43:00),741.6585268,9.963998427
,TIP,River,Spring,218,NA,5/5/2023,6:53:00,36.9,5/5/2023 6:53,up,13.586,9.281731488,764.32414,21.27107652,0.81,(05/05/23 06:53:00),741.8025786,9.941001148
,TIP,River,Spring,219,NA,5/5/2023,7:03:00,37.1,5/5/2023 7:03,up,13.569,9.258865744,764.09808,64.02685588,0.81,(05/05/23 07:03:00),741.5818646,9.918828426
,TIP,River,Spring,220,NA,5/5/2023,7:13:00,37.3,5/5/2023 7:13,up,13.551,9.222432872,764.09808,64.02685588,0.81,(05/05/23 07:13:00),741.5804719,9.897240055
,SHA,Stream,Spring,1,NA,5/3/2023,18:30:00,0.5,5/3/2023 18:30,up,11.56,11.2,759.82326,322.6977951,0.35,(05/03/23 18:30:00),737.277386,11.2
,SHA,Stream,Spring,2,NA,5/3/2023,18:40:00,0.7,5/3/2023 18:40,up,11.49,11.13,759.82326,322.6977951,0.35,(05/03/23 18:40:00),737.2719244,10.90780576
,SHA,Stream,Spring,3,NA,5/3/2023,18:50:00,0.8,5/3/2023 18:50,up,11.42,11.05,759.7496,847.3029679,0.35,(05/03/23 18:50:00),737.1949869,10.69280615
,SHA,Stream,Spring,4,NA,5/3/2023,19:00:00,1,5/3/2023 19:00,up,11.34,10.75,759.7496,786.0227359,0.35,(05/03/23 19:00:00),737.1887395,10.5430837
,SHA,Stream,Spring,5,NA,5/3/2023,19:10:00,1.2,5/3/2023 19:10,up,11.24,10.55,759.82326,786.0227359,0.35,(05/03/23 19:10:00),737.2523972,10.3991025
,SHA,Stream,Spring,6,NA,5/3/2023,19:20:00,1.3,5/3/2023 19:20,up,11.15,10.33,759.82326,267.3075456,0.35,(05/03/23 19:20:00),737.2453591,10.21236667
,SHA,Stream,Spring,7,NA,5/3/2023,19:30:00,1.5,5/3/2023 19:30,up,11.05,10.22,759.97312,207.4311437,0.35,(05/03/23 19:30:00),737.3829392,9.97954522
,SHA,Stream,Spring,8,NA,5/3/2023,19:40:00,1.7,5/3/2023 19:40,up,10.95,10.04,760.19918,207.4311437,0.35,(05/03/23 19:40:00),737.5944451,9.758548488
,SHA,Stream,Spring,9,NA,5/3/2023,19:50:00,1.8,5/3/2023 19:50,up,10.84,9.85,760.19918,182.0401312,0.35,(05/03/23 19:50:00),737.5858208,9.552063869
,SHA,Stream,Spring,10,NA,5/3/2023,20:00:00,2,5/3/2023 20:00,up,10.75,9.65,760.27284,148.2566567,0.35,(05/03/23 20:00:00),737.6502278,9.355311076
,SHA,Stream,Spring,11,NA,5/3/2023,20:10:00,2.2,5/3/2023 20:10,up,10.65,9.56,760.27284,148.2566567,0.35,(05/03/23 20:10:00),737.6423762,9.170084993
,SHA,Stream,Spring,12,NA,5/3/2023,20:20:00,2.3,5/3/2023 20:20,up,10.57,9.33,760.4227,109.7734035,0.35,(05/03/23 20:20:00),737.781489,8.995030537
,SHA,Stream,Spring,13,NA,5/3/2023,20:30:00,2.5,5/3/2023 20:30,up,10.48,9.14,760.4989,66.92607004,0.35,(05/03/23 20:30:00),737.848343,8.824779377
,SHA,Stream,Spring,14,NA,5/3/2023,20:40:00,2.7,5/3/2023 20:40,up,10.4,8.89,760.4989,66.92607004,0.35,(05/03/23 20:40:00),737.8420485,8.662951578
,SHA,Stream,Spring,15,NA,5/3/2023,20:50:00,2.8,5/3/2023 20:50,up,10.33,8.69,760.64876,28.04608225,0.35,(05/03/23 20:50:00),737.9819322,8.509237091
,SHA,Stream,Spring,16,NA,5/3/2023,21:00:00,3,5/3/2023 21:00,up,10.26,8.53,760.72242,5.798428321,0.35,(05/03/23 21:00:00),738.0478823,8.360636215
,SHA,Stream,Spring,17,NA,5/3/2023,21:10:00,3.2,5/3/2023 21:10,up,10.19,8.42,760.79862,5.798428321,0.35,(05/03/23 21:10:00),738.1162929,8.220808245
,SHA,Stream,Spring,18,NA,5/3/2023,21:20:00,3.3,5/3/2023 21:20,up,10.12,8.28,760.87228,0.427252613,0.35,(05/03/23 21:20:00),738.1822355,8.090884957
,SHA,Stream,Spring,19,NA,5/3/2023,21:30:00,3.5,5/3/2023 21:30,up,10.07,8.19,760.79862,0.030518044,0.35,(05/03/23 21:30:00),738.106827,7.969981418
,SHA,Stream,Spring,20,NA,5/3/2023,21:40:00,3.7,5/3/2023 21:40,up,10.02,8.04,760.87228,0.030518044,0.35,(05/03/23 21:40:00),738.1743432,7.85784556
,SHA,Stream,Spring,21,NA,5/3/2023,21:50:00,3.8,5/3/2023 21:50,up,9.98,7.89,760.87228,0,0.35,(05/03/23 21:50:00),738.1711847,7.75390966
,SHA,Stream,Spring,22,NA,5/3/2023,22:00:00,4,5/3/2023 22:00,up,9.95,7.65,760.87228,0,0.35,(05/03/23 22:00:00),738.1688153,7.657454964
,SHA,Stream,Spring,23,NA,5/3/2023,22:10:00,4.2,5/3/2023 22:10,up,9.91,7.57,761.02468,0,0.35,(05/03/23 22:10:00),738.3135073,7.567966318
,SHA,Stream,Spring,24,NA,5/3/2023,22:20:00,4.3,5/3/2023 22:20,up,9.88,7.49,760.94848,0,0.35,(05/03/23 22:20:00),738.2372105,7.484990553
,SHA,Stream,Spring,25,NA,5/3/2023,22:30:00,4.5,5/3/2023 22:30,up,9.84,7.48,760.94848,0,0.35,(05/03/23 22:30:00),738.2340486,7.407922678
,SHA,Stream,Spring,26,NA,5/3/2023,22:40:00,4.7,5/3/2023 22:40,up,9.79,7.46,761.02468,0,0.35,(05/03/23 22:40:00),738.3040201,7.336521534
,SHA,Stream,Spring,27,NA,5/3/2023,22:50:00,4.8,5/3/2023 22:50,up,9.74,7.41,761.02468,0,0.35,(05/03/23 22:50:00),738.3000648,7.270474966
,SHA,Stream,Spring,28,NA,5/3/2023,23:00:00,5,5/3/2023 23:00,up,9.69,7.26,761.02468,0,0.35,(05/03/23 23:00:00),738.2961081,7.20936823
,SHA,Stream,Spring,29,NA,5/3/2023,23:10:00,5.2,5/3/2023 23:10,up,9.64,7.29,760.94848,0,0.35,(05/03/23 23:10:00),738.2182262,7.152816226
,SHA,Stream,Spring,30,NA,5/3/2023,23:20:00,5.3,5/3/2023 23:20,up,9.59,7.26,760.87228,0,0.35,(05/03/23 23:20:00),738.1403437,7.100461415
,SHA,Stream,Spring,31,NA,5/3/2023,23:30:00,5.5,5/3/2023 23:30,up,9.55,7.24,760.94848,0,0.35,(05/03/23 23:30:00),738.2110989,7.052082242
,SHA,Stream,Spring,32,NA,5/3/2023,23:40:00,5.7,5/3/2023 23:40,up,9.5,7.14,760.94848,0,0.35,(05/03/23 23:40:00),738.2071373,7.007353968
,SHA,Stream,Spring,33,NA,5/3/2023,23:50:00,5.8,5/3/2023 23:50,up,9.47,7.1,760.79862,0,0.35,(05/03/23 23:50:00),738.0593789,6.965996441
,SHA,Stream,Spring,34,NA,5/4/2023,0:00:00,6,5/4/2023 0:00,up,9.44,7,760.87228,0,0.35,(05/04/23 00:00:00),738.1284594,6.927638419
,SHA,Stream,Spring,35,NA,5/4/2023,0:10:00,6.2,5/4/2023 0:10,up,9.41,7.02,760.87228,0,0.35,(05/04/23 00:10:00),738.1260811,6.892147873
,SHA,Stream,Spring,36,NA,5/4/2023,0:20:00,6.3,5/4/2023 0:20,up,9.37,6.99,760.79862,0,0.35,(05/04/23 00:20:00),738.0514516,6.859253038
,SHA,Stream,Spring,37,NA,5/4/2023,0:30:00,6.5,5/4/2023 0:30,up,9.33,6.95,760.87228,0,0.35,(05/04/23 00:30:00),738.1197364,6.828899032
,SHA,Stream,Spring,38,NA,5/4/2023,0:40:00,6.7,5/4/2023 0:40,up,9.29,6.94,760.94848,0,0.35,(05/04/23 00:40:00),738.1904838,6.800984632
,SHA,Stream,Spring,39,NA,5/4/2023,0:50:00,6.8,5/4/2023 0:50,up,9.26,6.95,760.87228,0,0.35,(05/04/23 00:50:00),738.1141819,6.775272281
,SHA,Stream,Spring,40,NA,5/4/2023,1:00:00,7,5/4/2023 1:00,up,9.21,6.88,760.87228,0,0.35,(05/04/23 01:00:00),738.1102128,6.751475768
,SHA,Stream,Spring,41,NA,5/4/2023,1:10:00,7.2,5/4/2023 1:10,up,9.15,6.88,760.94848,0,0.35,(05/04/23 01:10:00),738.1793679,6.729708204
,SHA,Stream,Spring,42,NA,5/4/2023,1:20:00,7.3,5/4/2023 1:20,up,9.09,6.89,760.94848,0,0.35,(05/04/23 01:20:00),738.1746006,6.709916686
,SHA,Stream,Spring,43,NA,5/4/2023,1:30:00,7.5,5/4/2023 1:30,up,9.02,6.9,760.94848,0,0.35,(05/04/23 01:30:00),738.1690362,6.691919855
,SHA,Stream,Spring,44,NA,5/4/2023,1:40:00,7.7,5/4/2023 1:40,up,8.95,6.87,760.94848,0,0.35,(05/04/23 01:40:00),738.1634691,6.675680961
,SHA,Stream,Spring,45,NA,5/4/2023,1:50:00,7.8,5/4/2023 1:50,up,8.88,6.89,760.94848,0,0.35,(05/04/23 01:50:00),738.1578993,6.661078069
,SHA,Stream,Spring,46,NA,5/4/2023,2:00:00,8,5/4/2023 2:00,up,8.82,6.88,761.02468,0,0.35,(05/04/23 02:00:00),738.2270404,6.648044113
,SHA,Stream,Spring,47,NA,5/4/2023,2:10:00,8.2,5/4/2023 2:10,up,8.77,6.87,760.94848,0,0.35,(05/04/23 02:10:00),738.1491413,6.636354657
,SHA,Stream,Spring,48,NA,5/4/2023,2:20:00,8.3,5/4/2023 2:20,up,8.71,6.88,761.02468,0,0.35,(05/04/23 02:20:00),738.2182778,6.625820453
,SHA,Stream,Spring,49,NA,5/4/2023,2:30:00,8.5,5/4/2023 2:30,up,8.68,6.89,760.87228,0,0.35,(05/04/23 02:30:00),738.0680544,6.616442884
,SHA,Stream,Spring,50,NA,5/4/2023,2:40:00,8.7,5/4/2023 2:40,up,8.65,6.88,760.94848,0,0.35,(05/04/23 02:40:00),738.1395794,6.607878445
,SHA,Stream,Spring,51,NA,5/4/2023,2:50:00,8.8,5/4/2023 2:50,up,8.61,6.89,761.02468,0,0.35,(05/04/23 02:50:00),738.2103059,6.600174744
,SHA,Stream,Spring,52,NA,5/4/2023,3:00:00,9,5/4/2023 3:00,up,8.58,6.88,761.02468,0,0.35,(05/04/23 03:00:00),738.2079133,6.593335949
,SHA,Stream,Spring,53,NA,5/4/2023,3:10:00,9.2,5/4/2023 3:10,up,8.56,6.92,761.02468,0,0.35,(05/04/23 03:10:00),738.2063179,6.587188971
,SHA,Stream,Spring,54,NA,5/4/2023,3:20:00,9.3,5/4/2023 3:20,up,8.53,6.93,761.02468,0,0.35,(05/04/23 03:20:00),738.2039244,6.581588049
,SHA,Stream,Spring,55,NA,5/4/2023,3:30:00,9.5,5/4/2023 3:30,up,8.49,6.96,761.02468,0,0.35,(05/04/23 03:30:00),738.2007323,6.576574587
,SHA,Stream,Spring,56,NA,5/4/2023,3:40:00,9.7,5/4/2023 3:40,up,8.45,6.95,761.09834,0,0.35,(05/04/23 03:40:00),738.2689899,6.572234435
,SHA,Stream,Spring,57,NA,5/4/2023,3:50:00,9.8,5/4/2023 3:50,up,8.42,6.97,761.02468,0,0.35,(05/04/23 03:50:00),738.195144,6.568498191
,SHA,Stream,Spring,58,NA,5/4/2023,4:00:00,10,5/4/2023 4:00,up,8.39,6.96,761.02468,0,0.35,(05/04/23 04:00:00),738.1927482,6.565200747
,SHA,Stream,Spring,59,NA,5/4/2023,4:10:00,10.2,5/4/2023 4:10,up,8.36,7,761.09834,0,0.35,(05/04/23 04:10:00),738.2618017,6.562385339
,SHA,Stream,Spring,60,NA,5/4/2023,4:20:00,10.3,5/4/2023 4:20,up,8.35,6.82,761.09834,0,0.35,(05/04/23 04:20:00),738.2610028,6.560044328
,SHA,Stream,Spring,61,NA,5/4/2023,4:30:00,10.5,5/4/2023 4:30,up,8.33,7.02,761.17454,0,0.35,(05/04/23 04:30:00),738.3333181,6.557957381
,SHA,Stream,Spring,62,NA,5/4/2023,4:40:00,10.7,5/4/2023 4:40,up,8.32,7.08,761.39806,0,0.35,(05/04/23 04:40:00),738.5493313,6.556319024
,SHA,Stream,Spring,63,NA,5/4/2023,4:50:00,10.8,5/4/2023 4:50,up,8.31,7.1,761.3244,0,0.35,(05/04/23 04:50:00),738.4770823,6.554937237
,SHA,Stream,Spring,64,NA,5/4/2023,5:00:00,11,5/4/2023 5:00,up,8.29,7.09,761.39806,0,0.35,(05/04/23 05:00:00),738.5469326,6.553709426
,SHA,Stream,Spring,65,NA,5/4/2023,5:10:00,11.2,5/4/2023 5:10,up,8.27,7.09,761.39806,0,0.35,(05/04/23 05:10:00),738.5453332,6.552750941
,SHA,Stream,Spring,66,NA,5/4/2023,5:20:00,11.3,5/4/2023 5:20,up,8.26,7.11,761.39806,0,0.35,(05/04/23 05:20:00),738.5445334,6.552020699
,SHA,Stream,Spring,67,NA,5/4/2023,5:30:00,11.5,5/4/2023 5:30,up,8.25,7.13,761.39806,0,0.35,(05/04/23 05:30:00),738.5437336,6.551414472
,SHA,Stream,Spring,68,NA,5/4/2023,5:40:00,11.7,5/4/2023 5:40,up,8.23,7.13,761.47426,0,0.35,(05/04/23 05:40:00),738.6160463,6.550948887
,SHA,Stream,Spring,69,NA,5/4/2023,5:50:00,11.8,5/4/2023 5:50,up,8.22,7.14,761.54792,0,0.35,(05/04/23 05:50:00),738.686695,6.550753044
,SHA,Stream,Spring,70,NA,5/4/2023,6:00:00,12,5/4/2023 6:00,up,8.2,7.14,761.54792,0,0.35,(05/04/23 06:00:00),738.6850945,6.550669869
,SHA,Stream,Spring,71,NA,5/4/2023,6:10:00,12.2,5/4/2023 6:10,up,8.17,7.17,761.62412,0,0.35,(05/04/23 06:10:00),738.7566055,6.550769897
,SHA,Stream,Spring,72,NA,5/4/2023,6:20:00,12.3,5/4/2023 6:20,up,8.15,7.14,761.62412,0.061036088,0.35,(05/04/23 06:20:00),738.7550043,6.55115
,SHA,Stream,Spring,73,NA,5/4/2023,6:30:00,12.5,5/4/2023 6:30,up,8.12,7.18,761.69778,2.075226978,0.35,(05/04/23 06:30:00),738.82405,6.551900894
,SHA,Stream,Spring,74,NA,5/4/2023,6:40:00,12.7,5/4/2023 6:40,up,8.09,7.2,761.84764,2.075226978,0.35,(05/04/23 06:40:00),738.9670063,6.553155102
,SHA,Stream,Spring,75,NA,5/4/2023,6:50:00,12.8,5/4/2023 6:50,up,8.08,7.18,761.77398,14.70969711,0.35,(05/04/23 06:50:00),738.8947573,6.555955145
,SHA,Stream,Spring,76,NA,5/4/2023,7:00:00,13,5/4/2023 7:00,up,8.06,7.24,761.77398,52.06378271,0.35,(05/04/23 07:00:00),738.8931548,6.563878216
,SHA,Stream,Spring,77,NA,5/4/2023,7:10:00,13.2,5/4/2023 7:10,up,8.02,7.29,761.77398,52.06378271,0.35,(05/04/23 07:10:00),738.889949,6.575362571
,SHA,Stream,Spring,78,NA,5/4/2023,7:20:00,13.3,5/4/2023 7:20,up,7.99,7.31,761.62412,96.55909056,0.35,(05/04/23 07:20:00),738.7421865,6.591053871
,SHA,Stream,Spring,79,NA,5/4/2023,7:30:00,13.5,5/4/2023 7:30,up,7.97,7.38,761.62412,160.4943923,0.35,(05/04/23 07:30:00),738.7405832,6.617355234
,SHA,Stream,Spring,80,NA,5/4/2023,7:40:00,13.7,5/4/2023 7:40,up,7.95,7.48,761.69778,160.4943923,0.35,(05/04/23 07:40:00),738.8104264,6.648912959
,SHA,Stream,Spring,81,NA,5/4/2023,7:50:00,13.8,5/4/2023 7:50,up,7.95,7.55,761.84764,226.1081865,0.35,(05/04/23 07:50:00),738.9557835,6.685666129
,SHA,Stream,Spring,82,NA,5/4/2023,8:00:00,14,5/4/2023 8:00,up,7.95,7.62,761.92384,412.0241093,0.35,(05/04/23 08:00:00),739.0296938,6.746726602
,SHA,Stream,Spring,83,NA,5/4/2023,8:10:00,14.2,5/4/2023 8:10,up,7.96,7.75,762.0737,412.0241093,0.35,(05/04/23 08:10:00),739.1758531,6.823623003
,SHA,Stream,Spring,84,NA,5/4/2023,8:20:00,14.3,5/4/2023 8:20,up,7.98,7.85,762.14736,895.7961395,0.35,(05/04/23 08:20:00),739.2489043,6.94669106
,SHA,Stream,Spring,85,NA,5/4/2023,8:30:00,14.5,5/4/2023 8:30,up,8.01,7.96,762.14736,1285.267414,0.35,(05/04/23 08:30:00),739.2513106,7.153908862
,SHA,Stream,Spring,86,NA,5/4/2023,8:40:00,14.7,5/4/2023 8:40,up,8.05,8,762.29976,1285.267414,0.35,(05/04/23 08:40:00),739.4023404,7.38874935
,SHA,Stream,Spring,87,NA,5/4/2023,8:50:00,14.8,5/4/2023 8:50,up,8.1,8.15,762.22356,1817.837797,0.35,(05/04/23 08:50:00),739.3324378,7.664367688
,SHA,Stream,Spring,88,NA,5/4/2023,9:00:00,15,5/4/2023 9:00,up,8.16,8.29,762.29976,1956.664378,0.35,(05/04/23 09:00:00),739.4111583,7.992593728
,SHA,Stream,Spring,89,NA,5/4/2023,9:10:00,15.2,5/4/2023 9:10,up,8.23,8.43,762.37342,1956.664378,0.35,(05/04/23 09:10:00),739.488215,8.313725708
,SHA,Stream,Spring,90,NA,5/4/2023,9:20:00,15.3,5/4/2023 9:20,up,8.31,8.6,762.44962,2000,0.35,(05/04/23 09:20:00),739.5685345,8.617934153
,SHA,Stream,Spring,91,NA,5/4/2023,9:30:00,15.5,5/4/2023 9:30,up,8.41,8.8,762.52328,1815.640497,0.35,(05/04/23 09:30:00),739.6479883,8.886604084
,SHA,Stream,Spring,92,NA,5/4/2023,9:40:00,15.7,5/4/2023 9:40,up,8.53,8.97,762.823,1815.640497,0.35,(05/04/23 09:40:00),739.9483184,9.117206858
,SHA,Stream,Spring,93,NA,5/4/2023,9:50:00,15.8,5/4/2023 9:50,up,8.69,9.14,762.74934,2000,0.35,(05/04/23 09:50:00),739.8896556,9.350560107
,SHA,Stream,Spring,94,NA,5/4/2023,10:00:00,16,5/4/2023 10:00,up,8.85,9.34,762.67314,2000,0.35,(05/04/23 10:00:00),739.8285121,9.585773265
,SHA,Stream,Spring,95,NA,5/4/2023,10:10:00,16.2,5/4/2023 10:10,up,9.01,9.51,762.74934,2000,0.35,(05/04/23 10:10:00),739.9151894,9.80319358
,SHA,Stream,Spring,96,NA,5/4/2023,10:20:00,16.3,5/4/2023 10:20,up,9.14,9.61,762.8992,2000,0.35,(05/04/23 10:20:00),740.070922,10.00413503
,SHA,Stream,Spring,97,NA,5/4/2023,10:30:00,16.5,5/4/2023 10:30,up,9.32,9.76,762.74934,2000,0.35,(05/04/23 10:30:00),739.9398709,10.18940524
,SHA,Stream,Spring,98,NA,5/4/2023,10:40:00,16.7,5/4/2023 10:40,up,9.5,9.92,762.74934,2000,0.35,(05/04/23 10:40:00),739.9541777,10.35937523
,SHA,Stream,Spring,99,NA,5/4/2023,10:50:00,16.8,5/4/2023 10:50,up,9.66,10,762.67314,2000,0.35,(05/04/23 10:50:00),739.8929558,10.51511452
,SHA,Stream,Spring,100,NA,5/4/2023,11:00:00,17,5/4/2023 11:00,up,9.83,10.13,762.67314,2000,0.35,(05/04/23 11:00:00),739.9064349,10.65756667
,SHA,Stream,Spring,101,NA,5/4/2023,11:10:00,17.2,5/4/2023 11:10,up,10.01,10.27,762.59948,2000,0.35,(05/04/23 11:10:00),739.8492269,10.78734856
,SHA,Stream,Spring,102,NA,5/4/2023,11:20:00,17.3,5/4/2023 11:20,up,10.2,10.37,762.823,2000,0.35,(05/04/23 11:20:00),740.0811089,10.90514832
,SHA,Stream,Spring,103,NA,5/4/2023,11:30:00,17.5,5/4/2023 11:30,up,10.4,10.49,762.823,2000,0.35,(05/04/23 11:30:00),740.0969087,11.01153788
,SHA,Stream,Spring,104,NA,5/4/2023,11:40:00,17.7,5/4/2023 11:40,up,10.59,10.6,762.823,2000,0.35,(05/04/23 11:40:00),740.1118981,11.10708874
,SHA,Stream,Spring,105,NA,5/4/2023,11:50:00,17.8,5/4/2023 11:50,up,10.8,10.74,762.8992,2000,0.35,(05/04/23 11:50:00),740.2023754,11.19239783
,SHA,Stream,Spring,106,NA,5/4/2023,12:00:00,18,5/4/2023 12:00,up,11,10.79,762.8992,2000,0.35,(05/04/23 12:00:00),740.2181111,11.26800705
,SHA,Stream,Spring,107,NA,5/4/2023,12:10:00,18.2,5/4/2023 12:10,up,11.21,10.92,762.823,2000,0.35,(05/04/23 12:10:00),740.1606738,11.33442839
,SHA,Stream,Spring,108,NA,5/4/2023,12:20:00,18.3,5/4/2023 12:20,up,11.41,11.04,762.8992,2000,0.35,(05/04/23 12:20:00),740.2503011,11.39228604
,SHA,Stream,Spring,109,NA,5/4/2023,12:30:00,18.5,5/4/2023 12:30,up,11.61,11.14,762.97286,2000,0.35,(05/04/23 12:30:00),740.3374451,11.44228653
,SHA,Stream,Spring,110,NA,5/4/2023,12:40:00,18.7,5/4/2023 12:40,up,11.82,11.22,762.97286,2000,0.35,(05/04/23 12:40:00),740.3538761,11.48478894
,SHA,Stream,Spring,111,NA,5/4/2023,12:50:00,18.8,5/4/2023 12:50,up,12.01,11.31,762.823,2000,0.35,(05/04/23 12:50:00),740.2233016,11.52029289
,SHA,Stream,Spring,112,NA,5/4/2023,13:00:00,19,5/4/2023 13:00,up,12.22,11.35,762.823,2000,0.35,(05/04/23 13:00:00),740.239684,11.54921646
,SHA,Stream,Spring,113,NA,5/4/2023,13:10:00,19.2,5/4/2023 13:10,up,12.43,11.44,762.823,2000,0.35,(05/04/23 13:10:00),740.2560428,11.57189856
,SHA,Stream,Spring,114,NA,5/4/2023,13:20:00,19.3,5/4/2023 13:20,up,12.63,11.57,762.74934,2000,0.35,(05/04/23 13:20:00),740.2001181,11.58883439
,SHA,Stream,Spring,115,NA,5/4/2023,13:30:00,19.5,5/4/2023 13:30,up,12.83,11.7,762.74934,2000,0.35,(05/04/23 13:30:00),740.2156529,11.6005042
,SHA,Stream,Spring,116,NA,5/4/2023,13:40:00,19.7,5/4/2023 13:40,up,13.03,11.8,762.74934,2000,0.35,(05/04/23 13:40:00),740.2311663,11.6073114
,SHA,Stream,Spring,117,NA,5/4/2023,13:50:00,19.8,5/4/2023 13:50,up,13.16,11.76,762.74934,2000,0.35,(05/04/23 13:50:00),740.2412386,11.61040582
,SHA,Stream,Spring,118,NA,5/4/2023,14:00:00,20,5/4/2023 14:00,up,13.37,11.83,762.67314,2000,0.35,(05/04/23 14:00:00),740.1835372,11.6096907
,SHA,Stream,Spring,119,NA,5/4/2023,14:10:00,20.2,5/4/2023 14:10,up,13.56,11.88,762.59948,2000,0.35,(05/04/23 14:10:00),740.1267299,11.60495032
,SHA,Stream,Spring,120,NA,5/4/2023,14:20:00,20.3,5/4/2023 14:20,up,13.76,11.93,762.67314,2000,0.35,(05/04/23 14:20:00),740.2136535,11.59661095
,SHA,Stream,Spring,121,NA,5/4/2023,14:30:00,20.5,5/4/2023 14:30,up,13.96,11.93,762.52328,2000,0.35,(05/04/23 14:30:00),740.0836166,11.58481685
,SHA,Stream,Spring,122,NA,5/4/2023,14:40:00,20.7,5/4/2023 14:40,up,14.14,12.04,762.59948,2000,0.35,(05/04/23 14:40:00),740.1714264,11.57006758
,SHA,Stream,Spring,123,NA,5/4/2023,14:50:00,20.8,5/4/2023 14:50,up,14.29,12.1,762.52328,2000,0.35,(05/04/23 14:50:00),740.1089968,11.55315593
,SHA,Stream,Spring,124,NA,5/4/2023,15:00:00,21,5/4/2023 15:00,up,14.32,12.04,762.59948,2000,0.35,(05/04/23 15:00:00),740.1852616,11.53593288
,SHA,Stream,Spring,125,NA,5/4/2023,15:10:00,21.2,5/4/2023 15:10,up,14.2,11.86,762.59948,2000,0.35,(05/04/23 15:10:00),740.17604,11.5212498
,SHA,Stream,Spring,126,NA,5/4/2023,15:20:00,21.3,5/4/2023 15:20,up,14.23,11.81,762.52328,2000,0.35,(05/04/23 15:20:00),740.1043865,11.50831042
,SHA,Stream,Spring,127,NA,5/4/2023,15:30:00,21.5,5/4/2023 15:30,up,14.28,11.77,762.44962,2000,0.35,(05/04/23 15:30:00),740.0367339,11.49545196
,SHA,Stream,Spring,128,NA,5/4/2023,15:40:00,21.7,5/4/2023 15:40,up,14.49,11.79,762.44962,2000,0.35,(05/04/23 15:40:00),740.0528546,11.48065833
,SHA,Stream,Spring,129,NA,5/4/2023,15:50:00,21.8,5/4/2023 15:50,up,14.63,11.83,762.44962,2000,0.35,(05/04/23 15:50:00),740.0635889,11.46359753
,SHA,Stream,Spring,130,NA,5/4/2023,16:00:00,22,5/4/2023 16:00,up,14.73,11.78,762.29976,2000,0.35,(05/04/23 16:00:00),739.9257885,11.44543599
,SHA,Stream,Spring,131,NA,5/4/2023,16:10:00,22.2,5/4/2023 16:10,up,14.83,11.83,762.29976,2000,0.35,(05/04/23 16:10:00),739.9334428,11.42660001
,SHA,Stream,Spring,132,NA,5/4/2023,16:20:00,22.3,5/4/2023 16:20,up,14.91,11.75,762.29976,2000,0.35,(05/04/23 16:20:00),739.9395624,11.40746141
,SHA,Stream,Spring,133,NA,5/4/2023,16:30:00,22.5,5/4/2023 16:30,up,14.98,11.73,762.22356,2000,0.35,(05/04/23 16:30:00),739.870949,11.38829469
,SHA,Stream,Spring,134,NA,5/4/2023,16:40:00,22.7,5/4/2023 16:40,up,15,11.68,762.14736,2000,0.35,(05/04/23 16:40:00),739.798512,11.36973965
,SHA,Stream,Spring,135,NA,5/4/2023,16:50:00,22.8,5/4/2023 16:50,up,15.01,11.57,762.14736,2000,0.35,(05/04/23 16:50:00),739.7992761,11.35232281
,SHA,Stream,Spring,136,NA,5/4/2023,17:00:00,23,5/4/2023 17:00,up,15.03,11.5,762.14736,2000,0.35,(05/04/23 17:00:00),739.8008041,11.33596062
